Date,Close,Open,High,Low,Volume,Change%
30/11/2018,6056.12,6104.64,6117.19,6056.12,"10,49B","-0,84%"
03/12/2018,6118.32,6118.06,6157.3,6101.74,"8,48B","1,03%"
04/12/2018,6152.86,6118.63,6152.86,6118.47,"6,52B","0,56%"
05/12/2018,6133.12,6097.64,6133.12,6064.83,"6,79B","-0,32%"
06/12/2018,6115.49,6095.01,6131.63,6086.13,"6,59B","-0,29%"
07/12/2018,6126.36,6108.95,6141.47,6103.18,"6,61B","0,18%"
10/12/2018,6111.36,6103.1,6121.78,6078.63,"5,69B","-0,24%"
11/12/2018,6076.59,6095.35,6106.98,6069.16,"7,18B","-0,57%"
12/12/2018,6115.58,6097.73,6118.23,6084.34,"7,93B","0,64%"
13/12/2018,6177.72,6140.88,6186.05,6139.33,"8,21B","1,02%"
14/12/2018,6169.84,6178.57,6185.48,6160.35,"6,19B","-0,13%"
17/12/2018,6089.31,6163.63,6174.22,6089.31,"6,19B","-1,31%"
18/12/2018,6081.87,6056.23,6081.87,6014.8,"6,05B","-0,12%"
19/12/2018,6176.09,6076.3,6176.09,6076.22,"8,29B","1,55%"
20/12/2018,6147.88,6144.94,6160.41,6112.06,"6,48B","-0,46%"
21/12/2018,6163.6,6117.84,6165.28,6110.61,"5,94B","0,26%"
26/12/2018,6127.85,6126.65,6144.6,6094.41,"5,32B","-0,58%"
27/12/2018,6190.64,6173.52,6191.7,6157.65,"6,55B","1,02%"
28/12/2018,6194.5,6200.3,6212.12,6176.63,"7,00B","0,06%"
02/01/2019,6181.18,6197.87,6205.9,6164.83,"5,28B","-0,22%"
03/01/2019,6221.01,6176.15,6221.01,6176.15,"7,22B","0,64%"
04/01/2019,6274.54,6211.1,6274.54,6200.85,"8,09B","0,86%"
07/01/2019,6287.22,6317.63,6354.76,6287.22,"9,03B","0,20%"
08/01/2019,6262.85,6292.26,6316.24,6251.38,"9,05B","-0,39%"
09/01/2019,6272.24,6296.11,6311.58,6265.33,"10,56B","0,15%"
10/01/2019,6328.71,6293.96,6328.71,6268.51,"12,25B","0,90%"
11/01/2019,6361.47,6347.97,6361.47,6337.55,"7,81B","0,52%"
14/01/2019,6336.12,6351.33,6359.88,6302.4,"7,97B","-0,40%"
15/01/2019,6408.78,6347.1,6408.78,6333.64,"9,51B","1,15%"
16/01/2019,6413.36,6417.13,6425.94,6385.59,"10,43B","0,07%"
17/01/2019,6423.78,6421.41,6457.73,6410.95,"9,92B","0,16%"
18/01/2019,6448.16,6444.21,6452.56,6409.1,"8,00B","0,38%"
21/01/2019,6450.83,6448.54,6472.15,6438.9,"10,18B","0,04%"
22/01/2019,6468.56,6452.6,6468.56,6416.59,"10,08B","0,27%"
23/01/2019,6451.17,6452.91,6484.2,6449.92,"10,95B","-0,27%"
24/01/2019,6466.65,6451.26,6478.88,6446.58,"12,04B","0,24%"
25/01/2019,6482.84,6474.16,6498.33,6470.12,"9,20B","0,25%"
28/01/2019,6458.71,6488.9,6501.09,6433.82,"9,55B","-0,37%"
29/01/2019,6436.48,6454.47,6485.25,6428.47,"7,31B","-0,34%"
30/01/2019,6464.19,6445.41,6464.93,6435.42,"7,87B","0,43%"
31/01/2019,6532.97,6491.39,6544.48,6491.39,"10,43B","1,06%"
01/02/2019,6538.64,6552.06,6581.73,6516.44,"8,89B","0,09%"
04/02/2019,6481.45,6540.77,6555.99,6479.05,"8,90B","-0,87%"
06/02/2019,6547.88,6503.58,6552.22,6503.58,"10,68B","1,02%"
07/02/2019,6536.46,6556.11,6563.98,6517.23,"11,51B","-0,17%"
08/02/2019,6521.66,6513.74,6526.87,6498.97,"9,66B","-0,23%"
11/02/2019,6495.0,6523.7,6535.18,6494.12,"9,50B","-0,41%"
12/02/2019,6426.32,6503.05,6513.1,6392.24,"11,82B","-1,06%"
13/02/2019,6419.12,6445.18,6456.57,6398.89,"12,26B","-0,11%"
14/02/2019,6420.02,6429.13,6446.34,6402.43,"11,72B","0,01%"
15/02/2019,6389.09,6425.81,6433.69,6374.9,"9,82B","-0,48%"
18/02/2019,6497.81,6428.28,6501.03,6425.92,"9,78B","1,70%"
19/02/2019,6494.67,6500.7,6534.01,6493.31,"9,84B","-0,05%"
20/02/2019,6512.78,6521.81,6552.15,6483.07,"11,06B","0,28%"
21/02/2019,6537.77,6510.57,6539.07,6498.99,"10,20B","0,38%"
22/02/2019,6501.38,6518.19,6530.22,6481.48,"10,16B","-0,56%"
25/02/2019,6525.36,6522.31,6538.49,6507.93,"9,57B","0,37%"
26/02/2019,6540.95,6527.72,6540.95,6497.76,"11,20B","0,24%"
27/02/2019,6525.68,6532.04,6539.28,6499.81,"8,94B","-0,23%"
28/02/2019,6443.35,6526.93,6526.93,6433.24,"10,02B","-1,26%"
01/03/2019,6499.88,6468.62,6505.1,6466.16,"7,83B","0,88%"
04/03/2019,6488.42,6508.26,6537.23,6487.85,"8,92B","-0,18%"
05/03/2019,6441.28,6485.58,6485.64,6409.34,"8,20B","-0,73%"
06/03/2019,6457.96,6460.81,6473.01,6424.26,"9,11B","0,26%"
08/03/2019,6383.07,6439.84,6442.2,6381.73,"9,26B","-1,16%"
11/03/2019,6366.43,6418.88,6420.78,6366.04,"9,73B","-0,26%"
12/03/2019,6353.77,6395.88,6404.43,6339.97,"8,45B","-0,20%"
13/03/2019,6377.57,6343.12,6377.57,6337.87,"10,00B","0,37%"
14/03/2019,6413.27,6374.92,6413.27,6372.97,"9,67B","0,56%"
15/03/2019,6461.18,6420.18,6489.19,6419.64,"12,29B","0,75%"
18/03/2019,6509.45,6481.59,6509.45,6477.29,"10,50B","0,75%"
19/03/2019,6480.28,6515.56,6522.2,6473.29,"11,40B","-0,45%"
20/03/2019,6482.71,6486.88,6498.43,6463.94,"10,63B","0,04%"
21/03/2019,6501.78,6499.27,6515.97,6484.31,"12,10B","0,29%"
22/03/2019,6525.27,6510.85,6525.27,6491.9,"12,95B","0,36%"
25/03/2019,6411.25,6473.86,6474.65,6391.52,"10,57B","-1,75%"
26/03/2019,6470.0,6440.92,6478.05,6439.58,"8,59B","0,92%"
27/03/2019,6444.74,6480.56,6485.43,6443.97,"9,04B","-0,39%"
28/03/2019,6480.79,6460.49,6480.79,6445.36,"9,21B","0,56%"
29/03/2019,6468.76,6480.98,6485.96,6440.92,"10,29B","-0,19%"
01/04/2019,6452.61,6485.72,6492.91,6444.84,"9,32B","-0,25%"
02/04/2019,6476.07,6476.62,6490.07,6454.98,"9,77B","0,36%"
04/04/2019,6494.63,6489.78,6505.8,6480.07,"11,59B","0,29%"
05/04/2019,6474.02,6501.1,6506.8,6473.95,"10,40B","-0,32%"
08/04/2019,6425.73,6480.18,6484.15,6390.71,"10,48B","-0,75%"
09/04/2019,6484.35,6434.62,6484.39,6429.53,"10,32B","0,91%"
10/04/2019,6478.33,6476.78,6487.76,6456.67,"8,84B","-0,09%"
11/04/2019,6410.17,6468.26,6472.73,6410.17,"10,15B","-1,05%"
12/04/2019,6405.87,6395.07,6422.27,6394.91,"11,93B","-0,07%"
15/04/2019,6435.15,6426.9,6442.03,6415.11,"9,21B","0,46%"
16/04/2019,6481.54,6440.72,6485.12,6438.4,"11,74B","0,72%"
18/04/2019,6507.22,6568.85,6636.33,6487.23,"11,64B","0,40%"
22/04/2019,6414.74,6511.09,6516.24,6410.04,"9,79B","-1,42%"
23/04/2019,6462.82,6420.16,6482.82,6415.45,"10,92B","0,75%"
24/04/2019,6447.89,6460.27,6472.53,6433.97,"9,89B","-0,23%"
25/04/2019,6372.79,6423.84,6431.59,6353.28,"9,88B","-1,16%"
26/04/2019,6401.08,6349.92,6401.08,6321.66,"8,74B","0,44%"
29/04/2019,6425.9,6388.38,6428.34,6376.7,"9,05B","0,39%"
30/04/2019,6455.35,6437.98,6457.82,6428.25,"9,76B","0,46%"
02/05/2019,6374.42,6458.12,6465.77,6363.04,"10,84B","-1,25%"
03/05/2019,6319.46,6366.75,6367.62,6261.25,"9,59B","-0,86%"
06/05/2019,6256.35,6254.81,6263.09,6207.62,"7,90B","-1,00%"
07/05/2019,6297.32,6271.96,6310.94,6268.32,"10,30B","0,65%"
08/05/2019,6270.2,6260.7,6270.88,6231.36,"9,49B","-0,43%"
09/05/2019,6198.8,6242.18,6259.63,6195.39,"9,50B","-1,14%"
10/05/2019,6209.12,6203.1,6232.66,6149.22,"8,59B","0,17%"
13/05/2019,6135.4,6225.4,6238.26,6135.4,"7,53B","-1,19%"
14/05/2019,6071.2,6081.4,6101.09,6033.62,"10,58B","-1,05%"
15/05/2019,5980.89,6091.64,6107.44,5980.89,"9,30B","-1,49%"
16/05/2019,5895.74,5969.86,6009.63,5889.56,"9,35B","-1,42%"
17/05/2019,5826.87,5930.27,5936.97,5826.87,"9,13B","-1,17%"
20/05/2019,5907.12,5822.47,5930.15,5767.4,"9,13B","1,38%"
21/05/2019,5951.37,5925.42,5996.54,5925.42,"9,16B","0,75%"
22/05/2019,5939.64,5948.38,5966.8,5918.9,"7,60B","-0,20%"
23/05/2019,6032.7,5944.03,6044.57,5942.17,"8,25B","1,57%"
24/05/2019,6057.35,6042.57,6080.19,6037.08,"9,78B","0,41%"
27/05/2019,6098.97,6056.41,6114.53,6054.77,"8,16B","0,69%"
28/05/2019,6033.14,6101.84,6118.91,6033.14,"11,09B","-1,08%"
29/05/2019,6104.11,6059.53,6112.43,6054.57,"8,15B","1,18%"
31/05/2019,6209.12,6110.52,6209.12,6110.48,"9,79B","1,72%"
10/06/2019,6289.61,6277.29,6334.65,6276.28,"9,77B","1,30%"
11/06/2019,6305.99,6286.8,6310.0,6255.26,"8,91B","0,26%"
12/06/2019,6276.18,6270.35,6296.82,6257.44,"9,31B","-0,47%"
13/06/2019,6273.08,6282.61,6284.46,6250.12,"9,86B","-0,05%"
14/06/2019,6250.27,6278.03,6294.65,6234.99,"8,88B","-0,36%"
17/06/2019,6190.52,6259.53,6263.5,6190.52,"9,75B","-0,96%"
18/06/2019,6257.33,6195.13,6257.33,6195.13,"9,73B","1,08%"
19/06/2019,6339.26,6289.45,6339.26,6289.45,"10,78B","1,31%"
20/06/2019,6335.7,6346.01,6357.46,6311.25,"9,64B","-0,06%"
21/06/2019,6315.44,6343.48,6352.53,6269.69,"11,52B","-0,32%"
24/06/2019,6288.47,6307.93,6320.53,6280.22,"11,75B","-0,43%"
25/06/2019,6320.44,6312.1,6327.98,6308.0,"10,73B","0,51%"
26/06/2019,6310.49,6323.81,6334.18,6303.35,"12,10B","-0,16%"
27/06/2019,6352.71,6324.69,6357.93,6320.09,"10,27B","0,67%"
28/06/2019,6358.63,6367.02,6377.35,6351.51,"10,95B","0,09%"
01/07/2019,6379.69,6381.18,6395.63,6369.19,"13,23B","0,33%"
02/07/2019,6384.9,6388.22,6394.45,6365.37,"13,28B","0,08%"
03/07/2019,6362.62,6362.96,6385.37,6334.75,"11,87B","-0,35%"
04/07/2019,6375.97,6364.07,6385.13,6359.41,"14,32B","0,21%"
05/07/2019,6373.48,6373.32,6386.64,6362.93,"13,65B","-0,04%"
08/07/2019,6351.83,6360.21,6367.36,6324.72,"11,01B","-0,34%"
09/07/2019,6388.32,6351.48,6388.32,6351.42,"12,44B","0,57%"
10/07/2019,6410.68,6393.19,6412.82,6393.19,"12,02B","0,35%"
11/07/2019,6417.07,6424.63,6434.91,6397.22,"12,69B","0,10%"
12/07/2019,6373.35,6414.2,6425.32,6369.5,"13,69B","-0,68%"
15/07/2019,6418.23,6408.31,6439.19,6405.45,"14,26B","0,70%"
16/07/2019,6401.88,6414.73,6428.27,6389.4,"12,41B","-0,25%"
17/07/2019,6394.61,6395.46,6403.5,6377.5,"14,65B","-0,11%"
18/07/2019,6403.29,6385.06,6407.26,6375.62,"15,54B","0,14%"
19/07/2019,6456.54,6417.44,6456.54,6417.44,"13,37B","0,83%"
22/07/2019,6433.55,6461.41,6468.25,6420.35,"12,97B","-0,36%"
23/07/2019,6403.81,6443.71,6454.09,6396.68,"13,32B","-0,46%"
24/07/2019,6384.99,6413.32,6419.22,6380.01,"15,40B","-0,29%"
25/07/2019,6401.36,6392.39,6412.72,6386.29,"12,84B","0,26%"
26/07/2019,6325.24,6379.2,6385.59,6314.41,"12,61B","-1,19%"
29/07/2019,6299.03,6336.85,6349.37,6283.6,"13,09B","-0,41%"
30/07/2019,6377.0,6317.57,6377.0,6317.04,"13,14B","1,24%"
31/07/2019,6390.51,6362.11,6390.51,6349.0,"11,77B","0,21%"
01/08/2019,6381.54,6385.26,6404.58,6372.7,"11,10B","-0,14%"
02/08/2019,6340.18,6341.12,6353.11,6317.27,"9,62B","-0,65%"
05/08/2019,6175.7,6311.16,6315.06,6175.7,"12,62B","-2,59%"
06/08/2019,6119.47,6105.09,6157.76,6022.6,"11,72B","-0,91%"
07/08/2019,6204.19,6155.83,6221.66,6153.64,"11,93B","1,38%"
08/08/2019,6274.67,6224.9,6281.1,6224.9,"11,23B","1,14%"
09/08/2019,6282.13,6300.09,6319.44,6280.67,"10,54B","0,12%"
12/08/2019,6250.6,6300.67,6309.1,6245.28,"9,82B","-0,50%"
13/08/2019,6210.96,6251.31,6251.31,6198.07,"10,61B","-0,63%"
14/08/2019,6267.34,6255.51,6274.57,6240.2,"11,69B","0,91%"
15/08/2019,6257.59,6192.46,6257.59,6161.66,"11,87B","-0,16%"
16/08/2019,6286.66,6264.38,6292.38,6235.7,"12,24B","0,46%"
19/08/2019,6296.72,6310.63,6329.74,6284.78,"10,75B","0,16%"
20/08/2019,6295.74,6311.91,6317.69,6279.56,"11,56B","-0,02%"
21/08/2019,6252.97,6290.81,6308.35,6247.99,"9,75B","-0,68%"
22/08/2019,6239.24,6257.56,6265.96,6210.54,"10,23B","-0,22%"
23/08/2019,6255.6,6228.13,6255.6,6204.19,"10,41B","0,26%"
26/08/2019,6214.51,6193.23,6230.31,6149.02,"12,06B","-0,66%"
27/08/2019,6278.17,6244.57,6289.89,6223.74,"11,77B","1,02%"
28/08/2019,6281.65,6289.65,6306.33,6267.19,"10,70B","0,06%"
29/08/2019,6289.12,6288.19,6306.9,6276.42,"11,20B","0,12%"
30/08/2019,6328.47,6316.12,6329.88,6305.04,"13,29B","0,63%"
02/09/2019,6290.55,6331.15,6338.11,6281.6,"12,65B","-0,60%"
03/09/2019,6261.59,6293.36,6310.63,6248.8,"12,28B","-0,46%"
04/09/2019,6269.66,6266.76,6273.6,6239.0,"11,19B","0,13%"
05/09/2019,6306.8,6294.28,6307.35,6281.95,"11,03B","0,59%"
06/09/2019,6308.95,6329.41,6336.91,6305.02,"11,42B","0,03%"
09/09/2019,6326.21,6328.28,6333.9,6306.74,"10,91B","0,27%"
10/09/2019,6336.67,6331.73,6342.01,6311.34,"11,32B","0,17%"
11/09/2019,6381.95,6334.59,6381.95,6328.69,"13,67B","0,71%"
12/09/2019,6342.17,6398.99,6414.48,6337.52,"11,20B","-0,62%"
13/09/2019,6334.84,6369.42,6375.8,6318.92,"10,67B","-0,12%"
16/09/2019,6219.44,6262.29,6266.14,6193.51,"10,28B","-1,82%"
17/09/2019,6236.69,6215.24,6240.35,6205.3,"11,24B","0,28%"
18/09/2019,6276.63,6238.7,6276.63,6236.48,"10,87B","0,64%"
19/09/2019,6244.47,6274.18,6282.06,6242.89,"10,69B","-0,51%"
20/09/2019,6231.47,6248.97,6256.82,6213.24,"13,42B","-0,21%"
23/09/2019,6206.2,6240.14,6247.58,6197.39,"11,87B","-0,41%"
24/09/2019,6137.61,6188.77,6194.59,6115.95,"9,01B","-1,11%"
25/09/2019,6146.4,6121.49,6146.4,6086.0,"9,17B","0,14%"
26/09/2019,6230.33,6168.67,6230.33,6165.93,"10,52B","1,37%"
27/09/2019,6196.89,6213.93,6219.77,6191.66,"11,24B","-0,54%"
30/09/2019,6169.1,6190.37,6195.73,6152.5,"9,33B","-0,45%"
01/10/2019,6138.25,6163.98,6176.61,6134.77,"9,92B","-0,50%"
02/10/2019,6055.43,6124.44,6154.0,6051.69,"11,62B","-1,35%"
03/10/2019,6038.53,6033.03,6050.6,5997.69,"12,11B","-0,28%"
04/10/2019,6061.25,6052.75,6076.56,6046.13,"11,19B","0,38%"
07/10/2019,6000.58,6077.74,6084.16,5988.87,"12,75B","-1,00%"
08/10/2019,6039.6,6021.69,6046.46,6009.38,"12,46B","0,65%"
09/10/2019,6029.16,6030.46,6047.79,6017.36,"11,18B","-0,17%"
10/10/2019,6023.64,6023.98,6044.11,6018.45,"8,92B","-0,09%"
11/10/2019,6105.8,6033.32,6109.12,6033.32,"10,54B","1,36%"
14/10/2019,6126.88,6129.23,6153.58,6099.24,"11,85B","0,35%"
15/10/2019,6158.17,6130.3,6158.17,6118.26,"11,87B","0,51%"
16/10/2019,6169.59,6170.56,6183.58,6143.85,"11,45B","0,19%"
17/10/2019,6181.01,6169.9,6197.94,6161.39,"11,92B","0,19%"
18/10/2019,6191.95,6185.22,6201.18,6178.5,"12,56B","0,18%"
21/10/2019,6198.99,6207.89,6228.23,6187.36,"14,64B","0,11%"
22/10/2019,6225.5,6207.49,6229.4,6178.56,"11,41B","0,43%"
23/10/2019,6257.81,6224.42,6257.81,6197.95,"13,59B","0,52%"
24/10/2019,6339.65,6271.51,6339.65,6270.19,"13,06B","1,31%"
25/10/2019,6252.35,6342.61,6348.31,6243.25,"15,13B","-1,38%"
28/10/2019,6265.38,6256.79,6278.16,6243.35,"14,50B","0,21%"
29/10/2019,6281.14,6267.68,6281.14,6245.94,"14,85B","0,25%"
30/10/2019,6295.75,6302.09,6304.05,6264.94,"13,96B","0,23%"
31/10/2019,6228.32,6290.57,6301.59,6216.29,"16,40B","-1,07%"
01/11/2019,6207.19,6225.81,6228.41,6193.89,"14,21B","-0,34%"
04/11/2019,6180.34,6219.13,6242.08,6180.34,"10,40B","-0,43%"
05/11/2019,6264.15,6204.44,6264.15,6195.3,"9,60B","1,36%"
06/11/2019,6217.55,6273.92,6274.29,6198.5,"7,03B","-0,74%"
07/11/2019,6165.62,6234.6,6235.64,6119.42,"6,73B","-0,84%"
08/11/2019,6177.99,6165.77,6180.2,6139.82,"6,07B","0,20%"
11/11/2019,6148.74,6171.44,6182.82,6127.88,"4,73B","-0,47%"
12/11/2019,6180.99,6135.49,6180.99,6133.53,"5,77B","0,52%"
13/11/2019,6142.5,6177.66,6183.83,6132.25,"5,19B","-0,62%"
14/11/2019,6098.95,6137.53,6146.4,6062.98,"7,22B","-0,71%"
15/11/2019,6128.35,6115.76,6137.36,6092.62,"4,62B","0,48%"
18/11/2019,6122.62,6126.41,6134.31,6098.08,"4,71B","-0,09%"
19/11/2019,6152.09,6136.94,6152.09,6113.33,"5,14B","0,48%"
20/11/2019,6155.11,6136.25,6167.41,6123.59,"5,17B","0,05%"
21/11/2019,6117.36,6135.76,6137.27,6099.57,"5,08B","-0,61%"
22/11/2019,6100.24,6115.79,6122.48,6086.83,"5,14B","-0,28%"
25/11/2019,6070.76,6094.75,6105.1,6052.27,"4,85B","-0,48%"
26/11/2019,6026.19,6091.24,6096.66,6026.19,"8,12B","-0,73%"
27/11/2019,6023.04,6025.94,6052.49,6002.99,"5,74B","-0,05%"
28/11/2019,5953.06,6013.27,6036.83,5945.75,"5,17B","-1,16%"
29/11/2019,6011.83,5949.88,6015.7,5939.4,"5,10B","0,99%"
02/12/2019,6130.06,6023.61,6130.06,6023.01,"5,26B","1,97%"
03/12/2019,6133.9,6119.9,6148.37,6107.64,"5,26B","0,06%"
04/12/2019,6112.88,6121.33,6127.98,6095.31,"5,03B","-0,34%"
05/12/2019,6152.12,6132.04,6157.93,6131.59,"5,23B","0,64%"
06/12/2019,6186.87,6160.78,6186.87,6145.12,"4,91B","0,56%"
09/12/2019,6193.79,6194.08,6210.78,6180.84,"5,48B","0,11%"
10/12/2019,6183.51,6186.75,6205.13,6179.52,"5,11B","-0,17%"
11/12/2019,6180.1,6190.58,6204.6,6171.93,"4,96B","-0,06%"
12/12/2019,6139.4,6185.42,6201.02,6139.4,"5,18B","-0,66%"
13/12/2019,6197.32,6181.06,6197.32,6167.64,"4,85B","0,94%"
16/12/2019,6211.59,6197.31,6237.92,6197.31,"5,53B","0,23%"
17/12/2019,6244.35,6223.44,6244.35,6205.63,"5,33B","0,53%"
18/12/2019,6287.25,6243.32,6287.25,6219.34,"4,99B","0,69%"
19/12/2019,6249.93,6274.39,6281.42,6235.84,"4,76B","-0,59%"
20/12/2019,6284.37,6257.16,6284.37,6231.47,"5,28B","0,55%"
23/12/2019,6305.91,6309.67,6315.72,6270.54,"3,91B","0,34%"
26/12/2019,6319.44,6303.06,6326.27,6303.06,"3,36B","0,21%"
27/12/2019,6329.31,6321.57,6337.34,6312.38,"4,21B","0,16%"
30/12/2019,6299.54,6329.14,6336.92,6289.55,"4,76B","-0,47%"
02/01/2020,6283.58,6313.13,6317.01,6263.68,"3,30B","-0,25%"
03/01/2020,6323.47,6306.19,6323.47,6287.71,"4,46B","0,63%"
06/01/2020,6257.4,6293.5,6300.44,6252.64,"4,14B","-1,04%"
07/01/2020,6279.35,6272.22,6284.89,6246.13,"3,94B","0,35%"
08/01/2020,6225.69,6248.44,6250.12,6218.13,"4,46B","-0,85%"
09/01/2020,6274.49,6248.66,6274.49,6238.98,"4,19B","0,78%"
10/01/2020,6274.94,6287.17,6295.37,6271.98,"5,22B","0,01%"
13/01/2020,6296.57,6287.91,6297.78,6269.48,"4,40B","0,34%"
14/01/2020,6325.41,6308.89,6325.41,6298.61,"4,45B","0,46%"
15/01/2020,6283.36,6326.17,6348.53,6255.5,"5,11B","-0,66%"
16/01/2020,6286.05,6275.96,6299.54,6255.49,"4,21B","0,04%"
17/01/2020,6291.66,6293.78,6301.48,6266.93,"3,76B","0,09%"
20/01/2020,6245.04,6310.5,6312.99,6240.19,"3,88B","-0,74%"
21/01/2020,6238.15,6252.0,6257.89,6226.06,"4,19B","-0,11%"
22/01/2020,6233.45,6241.57,6265.51,6223.19,"5,11B","-0,08%"
23/01/2020,6249.21,6244.0,6255.04,6229.13,"4,13B","0,25%"
24/01/2020,6244.11,6242.84,6258.85,6234.82,"3,88B","-0,08%"
27/01/2020,6133.21,6240.82,6242.18,6130.93,"4,37B","-1,78%"
28/01/2020,6111.18,6110.22,6112.83,6065.12,"4,21B","-0,36%"
29/01/2020,6113.05,6123.1,6152.59,6102.8,"3,46B","0,03%"
30/01/2020,6057.6,6130.1,6130.8,6048.88,"3,49B","-0,91%"
31/01/2020,5940.05,6076.46,6078.93,5937.02,"4,15B","-1,94%"
03/02/2020,5884.17,5920.97,5942.78,5877.2,"3,50B","-0,94%"
04/02/2020,5922.34,5947.51,5952.95,5911.38,"3,62B","0,65%"
05/02/2020,5978.51,5955.52,5978.51,5924.37,"3,98B","0,95%"
06/02/2020,5987.15,6002.92,6013.7,5969.48,"3,99B","0,14%"
07/02/2020,5999.61,5988.06,6004.81,5981.64,"3,53B","0,21%"
10/02/2020,5952.08,5993.38,5996.47,5937.38,"3,43B","-0,79%"
11/02/2020,5954.4,5963.55,5979.57,5945.05,"3,37B","0,04%"
12/02/2020,5913.08,5957.06,5962.35,5895.72,"2,93B","-0,69%"
13/02/2020,5871.95,5921.91,5929.5,5860.26,"3,32B","-0,70%"
14/02/2020,5866.94,5857.72,5890.03,5843.43,"2,77B","-0,09%"
17/02/2020,5867.52,5863.91,5878.46,5853.6,"2,87B","0,01%"
18/02/2020,5886.96,5856.88,5907.14,5855.93,"3,46B","0,33%"
19/02/2020,5928.79,5898.9,5928.79,5898.7,"3,45B","0,71%"
20/02/2020,5942.49,5941.45,5960.71,5929.15,"3,74B","0,23%"
21/02/2020,5882.26,5940.78,5944.2,5873.73,"3,67B","-1,01%"
24/02/2020,5807.05,5846.15,5863.12,5787.92,"4,00B","-1,28%"
25/02/2020,5787.14,5784.74,5814.68,5752.34,"3,95B","-0,34%"
26/02/2020,5688.92,5757.17,5757.74,5688.92,"3,95B","-1,70%"
27/02/2020,5535.69,5680.44,5684.29,5526.82,"4,13B","-2,69%"
28/02/2020,5452.7,5436.17,5456.28,5288.37,"4,96B","-1,50%"
02/03/2020,5361.25,5455.05,5491.14,5354.62,"4,02B","-1,68%"
03/03/2020,5518.63,5431.3,5545.77,5431.3,"4,30B","2,94%"
04/03/2020,5650.14,5524.09,5651.85,5516.81,"4,53B","2,38%"
05/03/2020,5638.13,5688.78,5715.94,5613.72,"4,07B","-0,21%"
06/03/2020,5498.54,5575.57,5577.8,5498.54,"3,24B","-2,48%"
09/03/2020,5136.81,5364.6,5364.6,5133.15,"4,27B","-6,58%"
10/03/2020,5220.83,5149.49,5278.42,5149.45,"4,45B","1,64%"
11/03/2020,5154.1,5231.61,5264.48,5112.32,"4,67B","-1,28%"
12/03/2020,4895.75,5040.97,5040.99,4895.75,"3,70B","-5,01%"
13/03/2020,4907.57,4895.75,4937.99,4639.91,"4,63B","0,24%"
16/03/2020,4690.66,4907.57,4904.54,4677.75,"3,05B","-4,42%"
17/03/2020,4456.75,4690.66,4698.04,4447.96,"3,07B","-4,99%"
18/03/2020,4330.67,4456.75,4473.82,4284.68,"3,86B","-2,83%"
19/03/2020,4105.42,4330.67,4330.67,4093.71,"2,64B","-5,20%"
20/03/2020,4194.94,4105.42,4238.26,3918.34,"6,30B","2,18%"
23/03/2020,3989.52,4194.94,4194.94,3975.19,"3,25B","-4,90%"
24/03/2020,3937.63,3989.52,4123.56,3911.72,"4,57B","-1,30%"
26/03/2020,4338.9,3937.63,4370.66,3935.91,"8,11B","10,19%"
27/03/2020,4545.57,4338.9,4697.67,4338.9,"7,79B","4,76%"
30/03/2020,4414.5,4545.57,4545.57,4317.71,"2,76B","-2,88%"
31/03/2020,4538.93,4414.5,4569.47,4414.5,"4,34B","2,82%"
01/04/2020,4466.04,4538.93,4627.42,4445.14,"4,18B","-1,61%"
02/04/2020,4531.69,4466.04,4531.69,4393.67,"4,60B","1,47%"
03/04/2020,4623.43,4531.69,4623.43,4531.81,"5,87B","2,02%"
06/04/2020,4811.83,4623.43,4811.83,4623.43,"7,05B","4,07%"
07/04/2020,4778.64,4811.83,4975.54,4721.72,"8,62B","-0,69%"
08/04/2020,4626.69,4778.64,4780.22,4583.9,"4,56B","-3,18%"
09/04/2020,4649.08,4626.69,4669.71,4562.9,"5,35B","0,48%"
13/04/2020,4623.89,4649.08,4659.03,4591.73,"4,56B","-0,54%"
14/04/2020,4706.49,4623.89,4706.49,4623.89,"5,52B","1,79%"
15/04/2020,4625.9,4706.49,4747.73,4605.05,"6,31B","-1,71%"
16/04/2020,4480.61,4625.9,4625.9,4463.81,"5,63B","-3,14%"
17/04/2020,4634.82,4480.61,4637.24,4480.61,"5,45B","3,44%"
20/04/2020,4575.9,4634.82,4669.54,4573.77,"5,21B","-1,27%"
21/04/2020,4501.92,4575.9,4575.9,4482.64,"4,23B","-1,62%"
22/04/2020,4567.56,4501.92,4580.68,4441.09,"4,84B","1,46%"
23/04/2020,4593.55,4567.56,4629.03,4567.56,"4,95B","0,57%"
24/04/2020,4496.06,4593.55,4593.83,4496.06,"4,61B","-2,12%"
27/04/2020,4513.14,4496.06,4541.31,4474.89,"3,68B","0,38%"
28/04/2020,4529.55,4513.14,4532.38,4494.47,"4,54B","0,36%"
29/04/2020,4567.32,4529.55,4568.66,4523.95,"4,15B","0,83%"
30/04/2020,4716.4,4567.32,4726.77,4567.32,"6,02B","3,26%"
04/05/2020,4605.49,4716.4,4716.4,4576.23,"3,91B","-2,35%"
05/05/2020,4630.13,4605.49,4667.79,4605.49,"4,78B","0,54%"
06/05/2020,4608.79,4630.13,4647.52,4597.75,"4,51B","-0,46%"
08/05/2020,4597.43,4608.79,4630.59,4586.74,"4,78B","-0,25%"
11/05/2020,4639.1,4597.43,4659.86,4597.43,"4,55B","0,91%"
